page_id,title,revision_id,page_length
54271845,Hafsat Mohammed Baba,1245241380,10121
63064904,Ibrahim Abdullahi Danbaba,1246598552,5090
60621010,Ibrahim Mohammed Bomai,1248720028,14097
65240622,Jibrin Ndagi Baba,1250408724,3721
49795380,Kande Balarabe,1233724373,2537
47130712,Michael Opeyemi Bamidele,1248817751,9843
50709592,Mohammed Barkindo,1243329720,17071
70569020,Mohammed Bello-Koko,1234143023,7499
63451455,Musa Babayo,1181607116,15460
71829989,Patrick Asadu,1236133136,2911
57200100,Richard Bamisile,1177423765,9541
70394773,Rukayya Dawayya,1246220020,4173
63750132,Sanusi Ado Bayero,1226682853,9494
29692598,Tonto Dikeh,1246220034,16690
18681273,Tony Ene Asuquo,1246548727,1699
71277965,Usman Mamman Durkwa,1197400198,1852
47817493,Yul Edochie,1249801645,13368
31667038,Yusuf Datti Baba-Ahmed,1242968401,12073
55576808,Abdullahi Abubakar Gumel,1250601261,5512
57790370,Abdullahi Idris Garba,1185669268,4951
27497201,Akanu Ibiam,1233279599,9604
73422840,Alabo Dakorinama George-Kelly,1216045204,2431
73271436,Alex Egbona,1238986408,4532
4857671,Alex Ekwueme,1249045033,12864
10038214,Alvan Ikoku,1227608910,5494
45474321,Ayo Fasanmi,1247053005,6945
3141902,Ayo Fayose,1248860898,17391
43371976,Babatunde Fowler,1188312683,4313
58788910,Boma Goodhead,1206181815,5240
52582872,Chris Ekiyor,1213553243,5275
70629808,Christopher Imumolen,1220771535,7953
77467803,Cyril Godwin Hart,1241090533,2456
75631541,Dele Gboluga Ikengboju,1236563572,5351
56987848,Effiong Okon Eyo,1179809941,5138
77589317,Ekperikpe Ekpo,1249260265,7807
61124992,Eric Kelechi Igwe,1225736304,2563
48702505,Femi Falana,1250200022,8832
62916958,Francis Adenigba Fadahunsi,1158624834,1482
70874738,Gregory Ibe,1245461287,2388
38169667,Hadi Sirika,1240578422,8644
48745382,Hamisu Musa,1240396139,1612
72270785,Herman Hembe,1149491450,1378
57227305,Humphrey Omo-Osagie,1144218043,4354
63911734,Ibrahim Tako,1246222619,7472
64600676,Ismaila Isa Funtua,1218160379,8274
69459322,Joseph Itotoh,1140514519,2312
50747568,Ken Erics,1246220044,15979
76540831,Love Ezema,1221676650,3516
64238561,Modupe Irele,1193042351,4237
74548758,Neda Imasuen,1246220457,3592
50172725,Nkechi Ikpeazu,1235151881,6275
65897805,Owoidighe Ekpoatai,1236704701,4180
58321198,S.G. Ikoku,1140523065,6785
75486009,Sunday Iyahen,1243726078,14708
64282562,Terkimbi Ikyange,1202786191,4144
52875430,Tunde Eso,1186199883,8185
66541821,Uzoma Emenike,1250224226,5309
67768948,Zakariyau Galadima,1246948271,2603
47665540,Abba Kyari,1248451106,17180
3141929,Abdulkadir Kure,1249044878,3153
38168896,Ahmad Babba Kaita,1250601354,8864
64452495,Ahmed Kusamotu,1221714733,5386
64263391,Ahmed Marafa,1249041342,3229
74355101,Ajuri Ngelale,1246148444,12651
39744509,Albert Legogie,1175840512,1481
54200079,Alex Kadiri,1250590242,4155
58449511,Ayodeji Karim,1235211765,10323
65859433,Badiyya Hassan Mashi,1241297432,4364
69224529,Balarabe Shehu Kakale,1246220838,908
42993648,Danladi Mohammed,1118324123,2119
64498128,Dauda Kako Are,1165025935,2703
66799901,Fati Muhammad,1246220058,5472
71982410,Ibrahim Aminu Kurami,1223117994,2891
56961489,Ibrahim Makama Misau,1251041715,2618
60413639,Ibrahim Usman Jibril,1250601270,6667
67856636,Idris Garba Kareka,1243414573,3233
74199780,Isaac Kwallu,1246139130,4809
49399566,Janet Nwadiogo Mokelu,1057572468,3240
75246368,Khalil Halilu,1230812938,6040
71894276,Khamisu Ahmed Mailantarki,1153781449,4008
40948901,Kingsley Kuku,1232901103,26399
23637290,Louis Mbanefo,1246222636,8896
61156118,Manasseh Daniel Jatau,1238159613,3039
62236624,Mariam Yalwaji Katagum,1222702415,8480
31788405,Mercy Johnson,1250924023,24458
57248744,Michael Kwanashie,1246565093,5976
72569649,Mohammed Sani Idriss,1211656983,1833
63057276,Muhammad Mamman Nami,1200771302,6601
59688285,Onwuka Kalu,1219858469,6432
77088113,Osaigbovo Iyoha,1232541045,3091
70888743,Rafiu Jafojo,1246220604,2946
49941157,Salisu Abubakar Maikasuwa,1246234621,2388
67441142,Saliu Mustapha,1250321633,7394
30814460,Sebastian Okechukwu Mezu,1164841567,7376
75336732,Sunusi Musa,1214808205,6306
65898049,Titilayo Laoye-Tomori,1246888806,5426
67549330,Umar Namadi,1250601272,4677
60672251,Zubby Michael,1249961006,12723
71435774,Abubakar Sadiku Ohere,1250563956,9779
68521538,Adedayo Omolafe,1177285621,3876
54137473,Alabi Hassan Olajoku,1169612000,6991
46295545,Ali Olanusi,1158721985,7995
29561208,Amal Pepple,1228528579,3835
70235001,Bernard Odoh,1246220787,11014
54984271,Blessing Nwagba,1180361858,8522
57096498,Chigozie Ogbu,1241972007,1538
44616824,Chris Ogiemwonyi,1188502780,14991
40277684,Clem Ohameze,1246220069,6909
58716685,D. K. Onwenu,1243230589,1193
76842457,Daniel Okungbowa,1246220482,3415
42592828,Doyin Okupe,1247060831,19381
73513388,Dozie Nwankwo,1216142634,7787
2819180,Edward Ikem Okeke,1141350487,3960
38824388,Emmanuel Onwe,1244578373,12880
64584927,Evelyn Omavowan Oboro,1241784585,3286
53620951,Folake Olunloyo,1245626495,3812
58292826,Frank Nneji,1221528261,8209
29256090,Funmilayo Olayinka,1230459371,9945
52750593,Gaius Obaseki,1238316276,5093
58799896,Gboyega Oyetola,1246797559,10000
41565530,Godwin Ogbaga,1249702099,4980
58299396,J. O. J. Okezie,1246965044,2457
74754903,Justin Nnorom,1210096515,4143
36470057,Kayode Otitoju,1250590195,4094
55470697,Kenneth Okonkwo,1246220072,7657
62909744,Luqman Oyebisi Ilaka,1243032430,6507
53620306,Nkeiruka Onyejeocha,1177240756,21644
53239741,Nnia Nwodo,1248330373,6752
58427905,Oba C. D. Akran,1140518309,2144
54732894,Osita Ogbu,1249458548,16464
54424045,Patrick Obahiagbon,1191433333,6371
74311328,Peter Odey,1249042317,9685
66658223,Raheem Olawuyi,1140522153,3079
73619686,Samson Okwu,1159264529,4059
65897696,Sinatu Ojikutu,1140522870,7955
63858998,Suleiman Oba Nimota,1147339670,3832
68034784,Uchechukwu Nnam-Obi,1242953473,2503
60357936,Wenike Opurum Briggs,1250419442,5350
64387632,Abubakar Y. Suleiman,1248763179,3669
24346678,Adolphus Wabara,1248909385,19835
76834258,Bamidele Salam,1240825566,9075
43523864,Bob-Manuel Udokwu,1246468161,7185
72569776,Bridget Twar,1149479906,3199
59187075,Charles Udoh,1250273545,5889
73332604,Dikko Umar Radda,1248858099,9539
38928513,Ebikabowei Victor-Ben,1207390094,4548
55425173,Garba Shehu,1250601333,7700
71935457,Gbadebo Rhodes-Vivour,1245870190,17696
51408025,Ibrahim Tahir,1248763321,4804
75252531,Ifeanyi Uchendu,1229889299,1384
77011600,Iziaq Adekunle Salako,1246732640,5304
58130486,Kunle Soname,1220848508,3511
49448210,Laz Unaogu,1250550076,3519
3968840,Mamman Shata,1227339915,15680
65870072,Mariatu Bala Usman,1192201627,3365
75950689,Maryam Uwais,1242701558,13575
59621116,Moses Shipi,1186613019,5544
27363640,Musa Usman,1178635537,5050
65170084,Mustapha Baba Shehuri,1244587845,4939
62454135,Nkiru Sylvanus,1246220078,11171
46331472,Olaokun Soyinka,1248925413,5487
25342937,Olusola Saraki,1249041363,9343
63650246,Omoyele Sowore treason charges,1248583203,12288
52657423,Oshodi Tapa,1216657149,7779
64893212,Otunba Fatai Sowemimo,1220229522,3255
77386563,Prince B.B Apugo,1246487385,7197
73586473,Rufai Hanga,1242932427,2993
63871524,S. K. E. Udeh-Okoye,1136131935,4897
75656966,Saheed Popoola,1211497548,4822
62217792,Sanusi Ohiare,1215474601,12980
76420938,Sunday Cyriacus Umeha,1247120279,4263
63753782,Terhemba Shija,1140522160,2534
57130329,Thompson Salubi,1207104477,3172
64280992,Titus Uba,1246627224,4047
76586211,Tomiwa Aladekomo,1247119888,10825
75810079,Ugorji Okechuwu Ugorji,1247120199,10133
71875276,Usman Bello Kumo,1173985656,3337
63327521,Yabagi Sani,1249041750,7255
69381634,Abdoulkarim Goukoye,1167401003,2941
64263307,Abdullahi Wuse,1140523031,3651
57960971,Alidou Barkire,1241584739,1135
47641374,Amina Zakari,1151698875,11450
59214015,Asa'ad bin Tariq,1229583882,8068
61213266,Binos Dauda Yaroe,1226318030,14365
77057837,Boubacar Hama Beidi,1240799135,6002
77058027,Djibo Yacouba,1238216072,4194
2629586,Einar Thambarskelfir,1145167838,9315
70445034,Ezekiel Warigbani,1245604782,1829
64551068,Francis E. Waive,1226013667,5605
31938831,Issoufou Saidou-Djermakoye,1177650722,1352
22987681,Issoufou Sidibé,1227762370,7661
42697368,John Wash Pam,1227314171,1483
75093103,Khalfan bin Saeed bin Mubarak al-Shueili,1241250091,3146
1676201,Mano Dayak,1241601548,2949
77057904,Marcel Inné,1231186682,6053
32046293,Mohamadou Djibrilla Maïga,1191916353,1317
75494546,Mohamed Akotey,1191924002,3668
75078373,Mohammed bin Said bin Khalfan Al Mamari,1241252689,3764
31904657,Moussa Moumouni Djermakoye,1227768407,10362
31866256,Oumar Ba,1177650193,1045
74173387,Qais Mohammed Al Yousef,1249877304,2705
73152490,Sa'adatu Kolo,1152460082,4872
56715285,Sadou Soloké,1172866016,2043
74930160,Saeed bin Hamoud bin Saeed al Maawali,1241250370,2894
75426767,Said bin Mohammed bin Ahmed Al Saqri,1241250445,3876
75050928,Saleh Shehu Yipmong,1201221700,4304
75312560,Salem bin Mohammed Al Mahrouqi,1248129143,3403
75085301,Salim bin Nasir bin Said Al Aufi,1241251699,4077
36631173,Saloum Traoré,747227236,1059
75204596,Saud bin Hamoud bin Ahmed Al Habsi,1241249063,3536
77058083,Souleymane Ly,1231188815,3426
75028527,Wale Oladipo,1224493610,15003
31865928,Yacouba Sido,1177650740,591
48293650,Yahaya Madawaki,1229838076,10612
53522718,Yakubu Umar Barde,1216648097,3355
67009905,Yusuf Adamu Gagdi,1236859640,2958
77105843,Yusuf Buba Yakub,1249384599,12093
18907677,Yusuf bin Alawi bin Abdullah,1245440780,8392
16795926,Abdul Gani (soldier),1246543437,5105
21764598,Abdul Ghafoor Khan Durrani,1212854333,2509
36693511,Abdullah Al Saidi,1241135391,3622
74050798,Ahmed E. H. Jaffer,1243671555,4942
63802787,Ali Gul Sangi,1250508881,4688
76284424,Anwar Ali Hyder,1249769516,4762
30559150,Chaudhry Abdul Rehman Khan,1224955194,3935
67287906,Dewan Taimur Raja Chowdhury,1232078838,5473
75385144,Fahr bin Taimur,1250254789,5264
21738620,Ghulam Mohammed Baloch,1244647456,6701
11257035,Hamid Javaid,1218766989,6635
50333048,Hilal Al Sarmi,1250016264,2164
22109088,Hyder Bux Jatoi,1250596353,7555
26176641,Jamal Kakakhel,1081294446,2206
39782359,Jamil Ahmed,1222869680,2235
56302174,Kamruddin Ahmed,1230198799,3467
72030378,Khalid Al Mawali,1248475848,2202
75022739,Khalid bin Hilal Al Busaidi,1241131635,3408
56303835,Mafiz Ali Chowdhury,1243860644,3935
75036141,Mahad Said Baawain,1241251598,3030
22481727,Malek Bin Sulaiman Al Ma'amari,1249356132,2448
32345185,Master Taj-ud-Din Ansari,1179026554,977
72901520,Mehrumal Jagwani,1211576717,808
37720402,Moosa AbdulRahman Hassan,1216573194,9824
39556313,Mufti Abdullah,1127228239,543
18306058,Mufti Jafar Hussain,1221486932,3810
64322797,Muhammad Ishaq Khattak,1196215565,7675
59701496,Nazo Dharejo,1249869096,7836
51319662,Qazi Khalid Ali,1211047318,1705
23893510,Rustam Jamali,1248938217,2374
1845905,Shah Nawaz Bhutto,1248945428,14091
74679792,Shihab bin Tariq,1249749949,10160
74679642,Sultan bin Salem al-Habsi,1241135173,2472
37539656,Syed Ata-ul-Muhaimin Bukhari,1185328707,2981
17176229,Syed Shamsul Hasan,1232614245,4699
74371696,Taimur bin Asa'ad,1242707228,3310
51646197,Zahur Ahmad Chowdhury,1243860749,3784
50753604,Zulfiqar Halepoto,1184354734,5808
27610202,Abdul Aziz Kurd,1235267463,3815
77408254,Ali Khan Masood,1250589699,9373
27438913,Amir Habibullah Khan Saadi,1224530956,12616
25925117,Balach Marri,1249885794,9619
16080471,Chaudhry Muhammad Riaz,1249717582,2744
25379036,Dodo Maheri,1063428037,3612
69556668,Fakir Abdul Mannan,1246008163,4149
21789424,Habib ur Rahman (Indian National Army officer),1242611593,34091
4841253,Haji Omar,1138121635,1487
4146026,Inayatullah Khan Mashriqi,1248974565,17315
59831302,Kazi Abdul Kader,1245483033,5622
58155603,Khalid Mansoor,1152793398,1077
22872164,Khan Muhammad Khan,1232010425,15059
17004016,Malik Allahyar Khan,1233679331,5572
44482925,Maulana Bashir Ahmad Sialvi,1243072391,4706
21906490,Mian Muhibullah Kakakhel,1208795096,15372
21311117,Mir Dariya Khan Khoso,1213788166,811
61354421,Mir Hasem Ali,1237286854,2897
27374644,Mohammad Aslam Khan (Pakistan Peoples Party politician),1119146482,3220
72284028,Muhammad Aslam Butt,1243764046,3636
71660961,Mumtaz Hasan Kizilbash,1108260069,968
19049301,Naseer Khan Khoso,1229384884,1292
66339262,Nepal Nag,1246482846,4684
48552097,Niat Qabool Hayat Kakakhel,1242087910,5983
1724624,Omar Asghar Khan,1219831535,9966
21789439,Rana Khudadad Khan,1220777640,378
21047859,Rao Muhammad Afzal Khan,1220862871,1449
70446979,Saifullah Khan Paracha,1245829825,4470
5990787,Salim Jan Khan Mazari,1141279171,1619
20645960,Shahal Khan Khoso,1187604501,7609
56112648,Sheikh Manzar Masaud,1192587565,1840
48693517,Sheikh Tariq Rasheed,1174047230,1305
9064179,Syed Ali Qutab Shah Rizvi,957488901,1257
1809568,Syed Kamal,1243664924,7284
762710,Syed Nazrul Islam,1249862957,10464
22126504,Syed Sajid Ali Naqvi,1244210224,6086
14105019,Tofazzal Hossain Manik Miah,1235606534,11691
31841458,Tufail Ahmad Khan,1232902796,1556
35133217,Wajih-uz-Zaman Khan,1236054107,5017
48909604,Zahoor Hussain Khoso,1200588895,5602
39368015,Abdelrahman al-Dajani,1244326603,958
67573946,Abdul-Ghani Al-Karmi,1242435573,10371
77552755,Abu Omar Hassan,1249128280,2458
21886096,Ahmad Agha Duzdar,1243507818,4809
14722474,Aref al-Dajani,1242025925,5777
15668571,Faidi al-Alami,1242026097,7668
2666658,Fazaldad Wahla,1195142583,1350
73470493,Fouad Bseiso,1150980915,1355
48466301,Habibullah Khan Tarin,1243399293,1986
5659699,Hafiz Saeed,1250457255,52415
47288447,Hossam Arafat (politician),1242025758,2036
6532775,Ibrahim Abu-Lughod,1183991193,11830
772610,Jahan Zeb of Swat,1230027776,9106
63378709,Kh. Abdul Samad Wani,1210469595,1710
24027981,Khwaja Qamar ul Din Sialvi,1228728991,8980
8210840,Mian Muhammad Shahnawaz,1214592851,1478
52148457,Mir Thebo,1245672846,3312
6010962,Mohammad Barghouti,1237838783,2265
18263448,Mohammed Yahya,1214335942,6521
3448286,Moni Singh,1245361837,5306
26246457,Muhammad Saifullah,1074313192,2088
43479860,Nawab Muhammad Khan Shahwani,1218353398,1216
38936326,Omar Barghouti,1250015427,25879
33246345,Pir Syed Mohammad Yaqoob Shah,1243072733,2619
14270673,Riffat Akbar Swati,1158294939,1327
66231338,Sagheer Ahmad,1248056932,3100
57433572,Salah al-Bardawil,1237818280,4332
72514542,Saleem Khursheed Khokhar,1142155683,1801
14682010,Samir Abu Eisheh,1187367785,2079
71661163,Seth Sukhdev,1184723748,2209
50590169,Shaikh Abdul Majeed Sindhi,1239051676,7014
10894950,Shamsul Huq,1242147282,5608
67326539,Sulayman Al-Taji Faruqi,1247826532,8972
18306037,Syed Muhammad Dehlavi,1211727041,1010
46473766,Syed Nasir Ali Rizvi,1230227995,3397
53461841,Ubaidur Rahman Zia,1234231348,3212
44719433,Ziad Abu Ein,1249943445,10551
9628726,Zille Huma Usman,1250739570,5324
29135080,Zulfiqar Shah,1247169926,14424
66580471,Abd al-Sattar Qasim,1189278545,4498
49413394,Abdel Hafiz Nofal,1197647604,9971
31822176,Abdullah Rimawi,1248662982,19445
203300,Ahmad Shukeiri,1244906850,12202
36579264,Ahmed Hilmi Pasha,1249983397,11124
6309581,Ahmed Khalidi,1184254007,2297
22742778,Amin Abd al-Hadi,1242026041,1944
204121,Amin al-Husseini,1240504249,223468
20127116,As'ad Shukeiri,1233217410,3410
73465396,Azzam Shawwa,1179943461,1387
70544794,Fadi al-Hadami,1250904504,2215
6737862,Ghazi Hamad,1248646565,15181
47176320,Hajj Essa Hamed,1163844068,2518
17207266,Hussam ad-Din Jarallah,1242025822,3530
35758679,Ibrahim Nassar,1242026183,5037
41076910,Isra al-Modallal,1211862876,5755
76606266,Jamil Mezher,1242788590,6331
26480696,Jibril Rajoub,1242906842,20781
26860568,Kassim Rimawi,1245154719,3774
65318835,Khaled Aref,1242025839,3304
59335828,Majdi Khaldi,1176162219,8783
74911229,Majdi al-Saleh,1245493417,2871
41706665,Mohammad Shtayyeh,1244378815,19599
18388632,Muhammad Nimr al-Hawari,1233181500,9166
15668625,Musa Faidi al-Alami,1243507861,1801
3247040,Musa al-Husayni,1239246704,15580
73503563,Nabil Abu Rudeineh,1233713068,1988
75967489,Nizar Awadallah,1247165748,7062
75034949,Osama Al Saadawi,1242025783,4494
23178115,Osama Hamdan,1251004664,10295
20912587,Osama Mazini,1237977575,6063
11085935,Raed Salah,1242629866,37323
3248788,Raghib al-Nashashibi,1249734328,9299
15349493,Ramiz Jaraisy,1242026198,3839
24105433,Ruhi Khalidi,1250320337,7192
15692517,Salim al-Husayni,1242025951,2709
69801150,Wajeeh Qassim,1242025811,2787
75183795,Walid Muaqqat,1242026384,13563
5096738,Yahya Hammuda,1245328118,4887
42383986,Zaki al-Ghul,1175802577,2739
33743139,Abba Bina,1214592995,3854
22712306,Abbas Zaki,1250385725,3764
33914474,Adel Zawati,1233403898,6802
54282875,Alex Anisi,904399990,1276
66462401,Antonio Dominguez Richa,1217671448,5285
72188207,Ben Micah,1213179640,5747
37577370,Carlos Afu,1179631463,3511
36913629,Carlos Duque,1246053940,8548
27923388,Cherubim Dambui,1171166173,7208
12700086,Clara González,1231616496,13307
72031685,Crispiano Adames,1179986072,1439
66730735,Diógenes Vergara,1112714924,1192
63981554,Edison Broce,1199618114,11030
23345868,Enrique Geenzier,1247457080,2592
47293518,Esther Neira de Calvo,1243597671,15407
29248889,Francisco Vicente de la Espriella,931641150,3132
42539438,Genaro López,1228695363,7517
75373331,Gil Colunje,1210905449,3807
47276595,Gumercinda Páez,1228695766,12404
42002815,Harmodio Arias Cerjack,1112715613,639
77555320,Hikmat Zaid,1249317579,33652
36862190,José Antonio Sossa,1227100716,4030
40297441,José Domingo Arias,1246278068,7821
40855095,José Isabel Blandón Castillo,1247550116,3432
40854129,José Isabel Blandón Figueroa,1211248608,3804
10451070,José de Obaldía,1208931405,7154
2546671,Julio Linares,1190557033,2997
71421,Manuel Noriega,1245953059,106760
40891865,Marco Ameglio,1009675699,1200
68456987,Marcos Justine,1216597310,2816
53027818,Moses Maladina,1242121940,3602
30514573,Noah Musingku,1242740358,10481
68980221,Ricardo Lombana,1232490398,6374
50152538,Roberto Alemán Zubieta,1185255049,2536
60554261,Rómulo Roux,1225824631,3160
33133717,Salim al-Za'nun,1232320404,5702
60554320,Saúl Méndez,1237096541,1036
9759117,Tawfiq Ziad,1237270006,9008
3112947,Victoriano Lorenzo,1229001493,9016
70033037,Ziad Al-Zaza,1149337843,2635
17552505,Alexis Sarei,1242812265,2606
4669350,Alfonso Barrantes,1246360905,5976
75976962,Amilcar Ferreira,1234894290,3685
39069052,Aníbal Carrillo,1030234146,1222
68709422,Bernardino Cano Radil,1098691192,1093
64188203,Carlos Arana,1246359867,9569
64092345,Carlos Basombrío Iglesias,1231783846,13371
61773125,Carlos Bazán Zender,1246360102,8815
45297211,Domingo Gribeo,1172000080,4094
62982611,Ezequiel Ataucusi,1246358888,9761
61808295,Fausto Alvarado,1246361641,7550
18400157,Fidel Maíz,1246554911,7602
2306562,Francis Ona,1243428822,15364
65133505,Francisco Belaúnde,1246360103,2670
12320426,Jorge Basadre,1244724603,17638
2242560,José Díaz de Bedoya,1216770558,1340
37892898,José Félix Fernández Estigarribia,1190556161,2380
18345864,Juan Carlos Da Costa,1235699389,5901
76216991,Juan Crisóstomo Centurión,1247102106,8489
77668569,Lalo Gomes,1245142692,10063
4680448,Marcial Ayaipoma,1246361663,2663
53666600,Marcial Samaniego,1239630218,7718
44424412,Marcos Zeida,1177716891,2572
39050299,Mario Ferreiro,1231919161,5790
31500908,Nelson Chui,1246359401,3160
72031738,Oscar Salomón (politician),1219775470,2934
72468369,Pedro Angulo Arana,1246359023,6220
72746027,Pedro Duarte (general),1249374531,7515
12063576,Peter Tsiamalili,1250770249,11555
14069581,Ramón Jiménez Gaona,1249934829,8044
68036086,Ramón Romero Roa,1098595270,1071
36648775,Rodolfo Beltrán Bravo,1243025171,3610
72086560,Roger Amuruz,1231916441,2244
76671274,Silvio Ovelar,1242348914,6533
