page_id,title,revision_id,page_length,article_quality_prediction
75670592,Mirgasim Cheshmazer,1226415908,10401,Start
75864792,Musa Hacigasimov,1236490449,2629,Stub
71057696,Muzamil Abdullayev,1223484511,2656,Stub
63784079,Sahil Babayev,1207600921,7696,C
13188885,Solomon Grobshtein,1067081975,1851,Stub
66499801,Tarlan Aliyarbayov,1240965677,23931,GA
52592892,Teymur Guliyev,1232296078,1711,Stub
65319366,Vilayat Eyvazov,1208072134,11665,Start
40963939,Zakir Hasanov,1224596001,11269,C
29387873,Abid Sharifov,1243510547,6319,Start
57656422,Ahmad Kordary,1187254621,782,Stub
52050192,Ajdar Ismailov,1157124148,12553,C
64997636,Anar Karimov,1245270299,7756,Start
73414366,Arastun Javadov,1147579900,2691,Stub
4750890,Bakhtiyar Vahabzadeh,1249675761,17037,C
20488566,Boris Kevorkov,1217681945,5074,Start
30612315,Eldar Namazov,1206211739,4910,Start
63969137,Elshad Mirbashir oghlu,1194162044,7479,C
66166950,Fuad Naghiyev,1248662296,3857,Start
65640632,Gurban Khalilov,1243520102,6645,Start
52606355,Hasan Seyidov,1148385245,784,Stub
73749273,Hasan Seyidov (scientist),1198202282,4448,Start
52592854,Huseyn Rahmanov,1106104383,1651,Stub
72266644,Ikhtiyar Shirinov,1243510572,1989,Stub
45628825,Ilham Madatov,1011331249,5051,Start
77024072,Jeyhun Jalilov,1228687346,5187,Start
77294368,Keith Bell (Bahamian politician),1243023554,5929,Start
75784519,Lutfali bey Behbudov,1226230854,11919,C
73560444,Majnun Mammadov,1248225337,4578,Start
76496477,Makhmud Mamed-Guliev,1243510539,7271,Start
52592974,Mamed Iskenderov,1244201378,6417,Start
19551770,Mammad agha Shahtakhtinski,1185599926,9725,C
75252047,Movsum Samadov,1241255046,14188,C
70572331,Musa Mammadov,1243510550,7333,Start
72787223,Namig Nasrullayev,1158375491,2423,Stub
50497831,Nurali Yusifbayli,1243510541,6968,Start
61498150,Parviz Shahbazov,1213858589,3257,Start
66923230,Ramin Mammadov,1248662299,6187,Start
3197492,Rovshan Javadov,1250266366,15049,C
75573577,Rovshen Rzayev,1208078338,3191,Start
52592948,Sadig Rahimov,1245157534,10563,C
68359822,Saftar Jafarov,1222623261,5831,Start
72968230,Shirali Akhundov,1213002608,8307,C
59571031,Siyavush Novruzov,1243520070,9822,C
59439237,Suleyman Rahimov,1193027962,13967,C
75539115,Tahir Mirkishili,1210593900,4214,Start
36758770,Vidadi Isgandarov,1249203876,6085,Start
75356945,Vugar Mustafayev (minister),1208077047,4370,Start
73087745,Yusif Ziya Talibzadeh,1243510546,24352,GA
73057190,Zahid Oruj,1213965350,4661,Start
31018072,Abdulhussain bin Ali Mirza,1195787872,1482,Stub
74066377,Abdulla Adel Fakhro,1223700072,4004,Start
20277831,Abdullah bin Hamad bin Isa Al Khalifa,1241499929,8789,Start
67065341,Abdullah bin Isa Al Khalifa,1182830303,3091,Start
39724369,Abdullatif Al-Mahmood,1227285970,1627,Stub
65632666,Ahmed Behzad (Bahrain),1063482737,2125,Stub
76688155,Ahmed bin Mohamed Al Khalifa,1221144846,2041,Stub
76752579,Ali bin Khalifa Al Khalifa,1250923005,2278,Stub
65751314,Ammar Al Bannai,1231654401,4242,Start
63913368,Aymen Tawfeeq Almoayed,1227286508,7152,Start
74118304,Charles Carter (Bahamian journalist),1162793449,5673,C
45150982,Essam Khalaf,1006167519,1581,Stub
74677674,Eugene Dupuch,1181612386,7437,Start
31017934,Fahmi al-Jowder,1172576081,1912,Stub
31017866,Faisal al-Hamar,1218302538,1225,Stub
76551524,Hala bint Mohammed Al Khalifa,1232948277,4532,Start
65663966,Hamad Al Kooheji,1233118749,3372,Stub
64192552,Harold Christie,1142294843,5422,Start
31017893,Ibrahim ibn Khalifa Al Khalifa,1156409493,2515,Start
46951527,Isa bin Abdulrahman Al Hammadi,1098344827,2296,Stub
67069030,Isa bin Ibrahim Al Khalifa,1146485875,1815,Stub
31017985,Jameel Humadan,1148959062,4813,Start
63507428,James Carmichael Smith (postmaster),1248344476,7794,C
65056343,Jawad Fairooz,1177286981,5081,Start
40897600,Joseph Robert Love,1177467150,7958,C
31018024,Kamal Ahmed (politician),1215486840,2053,Stub
65664273,Khalid Al Maskati,1209519423,2918,Stub
65664158,Khalid Almoayed,1215466172,2257,Stub
65766828,Mahmood Al Bahrani,1161492589,2907,Stub
55813166,Mai bint Mohammed Al Khalifa,1217876419,7876,Start
77294590,McKell Bonaby,1238577650,3610,Stub
50373647,Mohamed Ali Hasan Ali,1006173162,2016,Stub
66258739,Mohammed Isa Al Abbasi,1171757402,3259,Stub
13522472,Nabeel bin Yaqub Al-Hamar,1159628135,1940,Stub
15959186,Nazar Al Baharna,1241906132,3257,Start
76585996,Pakesia Parker-Edgecombe,1226025677,3933,Start
65763676,Qasim Fakhro,1099067663,4104,Start
76687927,Rasheed Mohammed Al Maraj,1247375502,2465,Stub
76688320,Salman bin Khalifa Al Khalifa,1247375519,3014,Stub
65664370,Saud Kanoo,1098699647,2060,Stub
38803441,Timothy Donaldson,1245586658,6755,C
54988209,AKM Fazlul Kabir Chowdhury,1245380545,5126,Start
70349044,AKM Hafizuddin,1246694478,4788,Stub
52225799,Abdul Halim Ghaznavi,1237265302,6186,Start
75746104,Abdul Motaleb,1245374567,1797,Stub
72632280,Abdulla Hassan Saif,1219928150,1912,Stub
32982779,Abdulrahman al-Nuaimi,1235804624,3401,Start
75745902,Abdus Salam (Chattogram politician),1245374007,2004,Stub
7984185,Abul Hashim,1232200030,7202,C
65628587,Ahmed Al-Salloum,1244755894,6278,Start
71949502,Ali bin Saleh Al Saleh,1239617504,2415,Stub
14103209,Aminul Islam Chowdhury,1175807916,2600,Start
76799065,Aminul Islam Rabel,1245379837,2180,Stub
65763331,Ammar Qambar,1140605737,5452,Start
1727235,Anwarul Karim Chowdhury,1245395466,8006,C
49315431,Ashab Uddin Ahmad,1245380479,45414,B
72583761,Birendra Kishore Roaza,1246126702,3125,Stub
55983169,Bishnu Chattopadhyay,1242147738,5812,Start
77128068,Chowdhury Shamsuddin Ahmed,1237261756,2522,Stub
62916365,Debendra Nath Ghosh,1240939624,4591,Stub
62016793,Farid Ahmed,1245375794,1482,Stub
28833112,Haji Mohammad Danesh,1230176939,8353,C
32612135,Isa Qassim,1249444464,19559,GA
63895051,James Leo Ferguson,1212687396,8940,C
10968822,M Hossain Ali,1242815841,5458,Start
72655646,Mohammad A. Arafat,1250896485,16251,GA
63544563,Mohammad Manjur Alam,1245377984,5507,Start
66292306,Mohammed Al-Buainain,1063213013,3291,Start
56407254,Mohammed bin Khalifa bin Ahmed,1244455253,11797,C
67069416,Mohammed bin Khalifa bin Ali Al Khalifa,1202322111,6744,Start
39075477,Moinuddin Ahmed Chowdhury,1166369458,8106,C
61608207,Muzaffar Ahmed (NAP politician),1245380189,5200,Start
10895023,Nurul Huq Bhuiyan,1236303322,1477,Stub
9165486,Oli Ahad,1247061966,4941,Start
42160545,Pulin De,1242126632,3650,Start
50749999,Ranesh Das Gupta,1242257552,3056,Start
1623346,Salman bin Hamad Al Khalifa,1250494329,14706,C
62016707,Sarwar Jan Chowdhury,1245377291,1233,Stub
55685860,Selina Banu,1183475136,4235,Start
75745186,Shafiqur Rahman Badsha,1245374148,2290,Stub
61598366,Shahinur Pasha Chowdhury,1245379554,6334,Start
17194591,Yusuf Ali Chowdhury,1228415190,5995,Start
64433698,AKM Fazlul Haque (Jatiya Party politician),1245402550,2009,Stub
43747918,Abdur Rahim (scholar),1250599443,7113,C
7984134,Abul Kalam Shamsuddin,1246347372,6192,Start
9205342,Abul Kashem,1232782976,17433,C
18165642,Abul Kashem Khan,1245380771,7692,C
56843746,Asheq Ullah Rafiq,1245374666,2849,Stub
24745923,Badruddin Umar,1220769997,11183,C
61593204,Badruddoza Ahmed Shuja,1245376617,3374,Stub
20289099,Devasish Roy,1247376048,5514,Start
66084527,Fazlul Haque Montu,1243563371,3264,Stub
53155789,Ferdous Ahmed Qureshi,1250961688,5247,Start
47295655,Golam Maula Rony,1250725167,7122,Start
59404730,Habibar Rahman,1245395381,3358,Stub
53059358,Hatem Ali Khan,1237261567,3148,Start
75750803,Husam Uddin Chowdhury Fultali,1247693188,5224,Start
17924011,Jyotirindra Bodhipriya Larma,1247242676,2705,Stub
76091522,Kazi Abdus Shahid Lal,1237261507,8411,Start
35859918,M. Anwar Hossain,1226325755,13297,C
30780434,M. M. Rahmatullah,1242580877,11988,C
75776051,Mahmudul Haque Sayem,1250491967,2852,Stub
61564005,Manik Lal Ray,1117752666,3333,Stub
73019230,Manjurul Imam,1245961260,2267,Stub
28611769,Maulana Shakhawat,1067136662,1177,Stub
15034317,Mohammad Sultan,1237264157,3339,Start
9205332,Mohammad Toaha,1046006361,5117,Start
75745623,Moin Uddin (politician),1245374542,2170,Stub
54460785,Muhammad Bayazeed Khan Panni,1225060231,9521,C
10040343,Muhammad Hamidullah Khan,1249497016,8974,C
70167317,Mujahidul Islam Selim,1241208220,4896,Start
75746103,Mujibur Rahman (Chattogram politician),1245374586,2410,Stub
67038174,Mushrefa Mishu,1066093324,5284,Start
61593710,Nozir Hossain,1245378724,8159,Start
64433699,SM Nuruzzaman,1246459927,1891,Stub
75745659,Shafiul Alam Chowdhury Nadel,1245978368,7779,Start
76223229,Shamima Harun Lubna,1245374454,1332,Stub
62916218,Shamsul Huda Panchbagi,1232199873,6239,B
75744646,Sourendra Nath Chakraborty,1245374793,6762,Start
59393390,Syed Muhammad Ibrahim,1247089625,9188,Start
58165993,Syed Najmuddin Hashim,1245394398,4588,Start
75744944,Syed Sayedul Haque Suman,1247669907,6052,Start
41459170,Yar Mohammad Khan,1244156514,24780,C
70361123,Adrian Forde,1079840895,1095,Stub
2282138,Alaksandar Dubko,1173907794,2174,Stub
72161842,Aliaksandr Azarau,1249779544,13816,GA
71079263,Anatoĺ Kalinin,1224032323,3027,Start
70073958,Chad Blackman,1239861059,3880,Start
758927,Charles Duncan O'Neal,1236388821,4999,Start
70362985,Colin Everett Jordan,1090593974,1465,Stub
70402618,Crystal Haynes,1219669780,2132,Stub
49305432,Cynthia Y. Forde,1200176178,5889,Start
60104316,Damien K. A. Griffith,1123730836,1289,Stub
70363148,Davidson Ishmael,1123554066,1657,Stub
70354277,Dwight Sutherland,1226875792,1226,Stub
33657039,Elliott Belgrave,1242611945,7432,Start
1970515,Gennady Grushevoy,1225610619,8399,C
70075345,Glyne Murray,1218309623,1171,Stub
70334677,Ian Gooding-Edghill,1245455194,1120,Stub
70401878,John Andrew King,1191591712,4328,Start
70060782,Kerrie Symmonds,1226922424,4076,Start
70023762,Kirk Matthew Humphrey,1079886049,3117,Stub
51403912,Lyavon Barshchewski,1237691839,1917,Stub
69789020,Michael A. Carrington,1090468579,2903,Start
75745889,Mohammad Zillur Rahman,1245374883,11152,Start
25028522,Moshe Gutman,1226775102,2634,Stub
70074437,Philip St. Hill,1132713774,1359,Stub
70353853,Reginald Farley,1223215475,1942,Stub
70366109,Ryan Straughn,1232133512,1159,Stub
6572076,Samuel Jackman Prescod,1227284229,12399,C
69794203,Santia Bradshaw,1225635388,4200,Start
70404644,Shanika Roberts-Odle,1126117422,2404,Stub
70366630,Shantal Munro-Knight,1248634872,1435,Stub
28927761,Siamion Domash,1245495829,1424,Stub
64874485,Siarhei Cherachen,1177364352,6118,Start
70367249,Sonia Browne,1080633319,1349,Stub
68516172,Tamaš Hryb,1217471500,8129,C
24946415,Tsimafei Dranchuk,1115164729,7412,Start
4449101,Uładzimir Hančaryk,1105545058,3248,Stub
74913431,Voĺha Karač,1234751055,8134,C
70333446,William Fondleroy Duguid,1149070233,3859,Start
71079332,Yury Ambrazevich,1172992483,2403,Stub
61856855,Zahidunnabi Dewan Shamim,1237263822,4793,Start
18604813,Zmitser Dashkevich,1244903816,7603,Start
23095874,Aleksandr Potupa,1235204307,14715,C
70679109,Aleksandr Turchin,1245495069,4704,Stub
36429451,Alexander Radkov,1216932338,5220,Start
67288247,Aliaksandr Shakutsin,1246263655,14600,C
45043050,Antoine Brun,1179322005,5145,Start
45669050,August De Boodt,1140361651,5633,Start
42253710,Auguste Couvreur,1058540061,1966,Stub
56168307,Dominik Semashko,1214790691,10183,GA
71708998,Edward Woyniłłowicz,1244677659,9503,B
54144403,Fernand Cocq,1243330963,2615,Stub
58839435,Frank Beke,1161024456,1313,Stub
18159989,Gustave Boël,1233502726,3972,Start
8711462,Herman Baltia,1231554975,4372,Start
29689790,Ihar Rynkevich,1064451133,9151,C
65713197,Ivan Kubrakov,1243510259,6636,Start
24705067,Ivan Yermachenka,1243935880,6675,Start
70714016,Jan Béghin,1243748019,4931,Start
68163488,Jan Pazniak,1246821242,1174,Stub
23686445,Jan Stankievič,1245626600,8379,Start
7122428,Manuel Abramowicz,1243531072,2235,Stub
56188109,Marcel de Baer,1221734112,25940,C
29948792,Mikola Statkevich,1243221482,16926,GA
60776608,Nico Cué,1226437075,4859,Start
23340930,Nikolai Shelyagovich,1206663730,3552,Start
48704033,Norbert De Cuyper,1165947877,3925,Start
65205530,Pierre David (mayor),1244830798,12872,GA
18160124,Pol Clovis Boël,1250972147,3193,Start
57495648,Pyotr Prakapovich,1228551886,2297,Stub
42552634,Rudy Aernoudt,1241935456,20037,C
64119467,Sergei Tikhanovsky,1247883595,26534,C
69732029,Symon Rak-Michajłoŭski,1216629323,12472,GA
140367,Tadeusz Kościuszko,1250542933,98857,FA
68534747,Uladzimir Mackievič,1249602665,8112,C
53189774,Uładzisłau Kazłouski,1205140753,4355,Start
72491361,V. L. Mukha,1144551736,2852,Stub
25137251,Valery Levaneuski,1248009248,19691,C
72241722,Valery Sakhashchyk,1250695986,16838,B
35530127,Vladimir Kumets,1147914902,12920,C
51441039,Vladimir Rusakevich,1236837678,6373,Start
67290995,Yury Voskresensky,1173778739,11451,C
10076072,Émile Coulonvaux,1222825457,1744,Stub
76303192,Ahmet Koç (politician),1243748075,5281,Start
14946827,André-Eugène Pirson,1233498632,2785,Start
12135020,André Kempinaire,1198582609,1749,Stub
14692390,André Molitor,1190357309,2615,Start
69039143,Dirk De fauw,1248580125,4571,Start
40449274,Dorah Ilunga,1183327367,4508,Start
8495875,Eugène Goblet d'Alviella,1182389599,2960,Start
10077262,Fientje Moerman,1229904524,4695,Start
14941157,François-Philippe de Haussy,1233546471,1990,Stub
41586053,Françoise Dupuis,1224617580,2651,Stub
73655049,Georges Kaeckenbeeck,1212308026,4925,Start
8519440,Guy Hance,1217126753,1840,Stub
35644726,Jacques Grippa,1226329636,2477,Stub
68328387,Jean-François Istasse,1226460856,2131,Stub
68318846,Jean-Marie Piret,1140972331,3266,Start
60902570,Jean-Pierre Grafé,1112290249,2562,Stub
12135131,Jean Pede,1179788619,3572,Start
62454060,Joris Helleputte,1051591828,4324,Start
69421719,Jos Dupré,1249790591,4669,Stub
62130484,Joseph Houssa,1109576011,1340,Stub
61496346,José Desmarets,1225811527,2204,Stub
10206864,Jules Hiernaux,1194388133,1905,Stub
72804553,Julien Goekint,1149315537,3739,Start
8876526,Julius Hoste Jr.,1215066294,4499,Start
14826073,Luc Michel,1178923770,8653,C
15211698,Lucienne Herman-Michielsens,1235711895,6296,Start
60932333,Marc Drumaux,1250856746,3254,Start
57538004,Marjet Van Puymbroeck,1233204055,949,Stub
10092427,Milou Jeunehomme,1136573750,1385,Stub
10091927,Norbert Hougardy,1139979372,1325,Stub
76031859,Pierre Emmanuel Félix Chazal,1237243541,9737,C
38325438,Pierre Imperiali,1189630357,586,Stub
10665202,Pierre Van Humbeeck,1136575793,1256,Stub
70476506,Rachid Madrane,1188233504,4585,Start
62186846,René De Feyter,1165734903,2353,Stub
68755127,Veerle Geerinckx,1246136139,3921,Start
10075907,Victor de Laveleye,1173454330,6071,Start
68319013,Vincent Houssiau,1145182533,2709,Start
65926437,Willy Kuijpers,1105018002,3053,Stub
41879133,Édouard Descamps,1231555121,3887,Start
62870265,Émile van Dievoet,1202217968,7214,C
76022438,Adolphe Van Glabbeke,1224501115,8005,Start
76284521,Alexander Albert Hunter,1247370963,3706,Start
54144439,Alfons Siffer,1044386557,4178,Start
35084248,Arnauld Antoine Akodjènou,1170437413,12015,C
47368440,Arouna Mama,1162194883,3374,Start
76284207,Basilio Ah,1242446129,2796,Stub
49101127,Bert Tucker,1215561378,10445,C
48739684,Beverly Castillo,1171859695,1478,Stub
76284586,Charles Bartlett Hyde,1247370983,4112,Start
69116791,Cyrille Tahay,1244463135,2366,Stub
76055294,D. N. Dhungyel,1226923015,1572,Stub
59429890,Dorjee Wangmo,1060085965,2502,Stub
47151901,Dupthob,986218104,2632,Stub
47754243,Elfreda Reyes,1225001639,9011,C
4540084,Father Samuel,1249920109,11641,C
51888059,Francis Covi,1197447438,1664,Stub
75454786,Gaëtan Van Goidsenhoven,1227001179,9894,C
69656850,Glenn Godfrey,1239031792,5918,Start
11520661,Gustave Rolin-Jaequemyns,1236873042,31230,C
42109104,Hippolyte Rolin,1029822060,1068,Stub
69646399,Jacques Timmermans,1243748132,3654,Stub
7589905,Jacques Van Gompel,1136564688,2988,Start
8741912,Jacques van Ypersele de Strihou,1162861355,9130,C
31763699,Jean Richardot the Younger,1143555621,3223,Start
4433787,Johan Verbeke,1247551813,5467,Start
56711493,Jules-Armand Aniambossou,1248386169,7040,Start
45031175,Lodewijk Verreycken,1235733819,5738,Start
1697978,Louis-Joseph Seutin,1233472654,3500,Start
51793280,Louis Hunkanrin,1212917164,8881,C
31866411,Louis Ignacio-Pinto,1192236303,1274,Stub
10685107,Louis Waltniel,1058900581,2292,Stub
26878336,Marcel Van Langenhove (referee),1136613172,1453,Stub
76283536,Nemencio Acosta,1216990637,2156,Stub
59041928,Robert Urbain,1073906467,746,Stub
48711104,Roger Windels,1185742670,5661,Start
76995718,Sefou Fagbohoun,1244960174,2031,Stub
59076847,Ugyen Dorji (DNT politician),1243793309,5021,Start
76284372,Woldrich Harrison Courtenay,1237091310,2904,Stub
77141374,Yvan Verougstraete,1250929396,3476,Start
68431102,Yves de Wasseige,1175107156,6144,Start
47151803,Zangley Dukpa,1068932528,1848,Stub
65115120,Botche Candé,992221311,1343,Stub
75228453,Chogyal Dago Rigdzin,1240180535,1919,Stub
42253887,Choida Jamtsho,1154610749,3337,Start
59431150,Choki Gyeltshen,967051066,2249,Stub
59068968,Dechen Wangmo (politician),1198222416,5704,Start
47151818,Dechen Zangmo,1212616003,2222,Stub
17522832,Dorji Namgyal,1157335890,813,Stub
59077165,Dorji Tshering,1205736909,5168,Start
59077089,Jai Bir Rai,1247671463,4600,Start
32774341,Jigme Namgyal (Bhutan),1250417464,14852,C
27623893,Jigme Wangchuk,1076705305,1535,Stub
64247508,Juliano Fernandes,1015285975,1940,Stub
59066433,Karma Donnen Wangdi,1150559998,5387,Start
47151609,Karma Rangdol,1140545677,1866,Stub
924184,Khandu Wangchuk,1225408958,5305,Start
59430450,Kinga Penjor,1029727171,3089,Stub
47151839,Kinga Tshering,1220863731,4055,Start
59496103,Kuenga Loday,1135378735,2873,Stub
62458639,Kunzang C. Namgyel,1157055139,6899,Start
32489283,Lhatu Wangchuk,1242666773,3151,Stub
59073467,Loknath Sharma,1151281659,4906,Start
59075497,Namgay Tshering,1226645464,4501,Start
55701371,Neten Zangmo,1244820972,4407,Start
47151914,Nidup Zangpo,1179648130,2083,Stub
54026102,Norbu Wangchuk,1105642733,2348,Stub
75762832,Pema Chewang,1241911285,4091,Start
42218292,Pema Gyamtsho,1250135261,6606,Start
47151763,Rinzin Jamtsho,986219619,2528,Stub
59040975,Sherub Gyeltshen,1151261156,6170,Start
69728613,Shingkhar Lam,1205968589,4678,Start
49585201,Sonam Tobgye,1211978424,4243,Start
59413021,Tenzin (politician),1244166908,2422,Stub
71691013,Thakur S. Powdyel,1184305239,7018,C
59050110,Tshencho Wangdi,935053725,5265,Start
58133417,Tshering Wangchuk,1227847643,4788,Start
59400893,Tshewang Lhamo,1134603390,2883,Start
16921842,Ugyen Tshering,1216960207,2766,Stub
47151751,Ugyen Wangdi,1010522641,3330,Stub
47151876,Wangdi Norbu,1226646329,3535,Stub
59066170,Yeshey Penjor,1154435788,4603,Start
924172,Yeshey Zimba,1245331050,4928,Start
34117295,Adolfo Chávez,1248979046,2756,Stub
43751752,Adolfo Mendoza,1214469646,1989,Stub
74721594,Agnelo Regalla,1189186057,4347,Start
3844223,Antonio Machaca,1219966135,1018,Stub
22536684,Aristide Menezes,1142925183,1758,Stub
71704284,Atanasio de Urioste Velasco,1227518654,17133,GA
34462428,Augusto Céspedes,1231708987,4378,Start
20980684,Bonifacio Pinedo,1249373475,5691,B
51519946,Boško Baškot,1153745598,2390,Stub
64181937,Carmelita Pires,1185452679,4575,Start
62117619,Chi Hyun Chung,1241844844,6209,C
35502069,Desejado Lima da Costa,1200012565,1479,Stub
41476721,Dženan Đonlagić,1177822723,5315,Start
50885913,Dževad Galijašević,1239849237,10058,C
50616238,Edin Forto,1220369102,9772,C
75915196,Fernando Eloy Guachalla,1239045289,2350,Stub
45647145,Fernando Vargas Mosua,1218741477,4734,Start
64316565,Florentino Mendes Pereira,1177678990,1770,Stub
71766071,Francisco Argandoña,1227518824,5757,Start
22747047,Francisco Burdett O'Connor,1226589407,28244,GA
73758942,Gary Prado Salmón,1195939890,4317,Start
28499719,Isaac Ávalos,1226316088,1016,Stub
14535301,Jaime de Zudáñez,1229058411,2724,Start
5744084,José Mariano Serrano,1102912474,1810,Stub
20842576,Julio Pinedo,1250888240,4720,Start
74992845,Kemal Ademović,1242412154,2827,Stub
33776017,Manuel Luis de Oliden,1227718125,1201,Stub
75634740,Manuel de Molina Zamudio,1234177241,11154,C
76640166,Marcelo Elío,1219316021,2453,Stub
